"","Geology","WoodyCover","MAP_aggregated"
"31795","Granitic",40.0211724332761,500
"31796","Granitic",30.6112106588428,500
"31797","Granitic",23.2815814284916,500
"31798","Granitic",50.1426465229739,500
"31799","Granitic",38.585513752984,550
"31800","Granitic",47.1325187748357,550
"31801","Granitic",46.4992442580416,550
"31802","Granitic",41.1357961389744,550
"31803","Granitic",41.2808640106979,550
"31807","Granitic",42.3037756942338,500
"31808","Granitic",26.0065058265077,500
"31809","Granitic",40.9529530659284,500
"31810","Granitic",40.740226008611,500
"31811","Granitic",31.0634937194041,500
"31812","Granitic",41.6571001768037,500
"31813","Granitic",52.9054253917557,500
"31814","Granitic",37.9253145473815,500
"31815","Granitic",28.2670961083058,500
"31816","Granitic",30.2320024312122,500
"31817","Granitic",21.5059872816079,500
"31818","Basaltic",27.6330659239232,500
"31819","Basaltic",33.1903747540435,500
"31820","Basaltic",20.6359118137443,500
"31821","Basaltic",38.2800142451047,500
"31822","Basaltic",16.5572485380522,500
"31823","Basaltic",23.3167197372406,500
"31824","Basaltic",24.8025025500767,500
"31825","Basaltic",23.1944723615042,550
"31826","Basaltic",27.3633994944139,550
"31827","Basaltic",27.4274724414267,550
"31828","Basaltic",18.1722035376535,550
"31829","Basaltic",21.9156694565786,550
"31830","Basaltic",14.9537457902575,550
"31831","Basaltic",0.421026522243923,550
"31832","Basaltic",20.0123642924385,550
"31833","Basaltic",12.0202505666226,550
"31834","Basaltic",9.44304994922627,550
"31835","Basaltic",9.60077904348634,550
"31836","Basaltic",15.0196684950367,550
"31837","Basaltic",13.9930350809898,550
"31838","Basaltic",0.520629412478437,550
"31839","Basaltic",0.517758266429835,550
"31840","Basaltic",7.99386951558198,550
"31841","Basaltic",15.766798380764,550
"31842","Basaltic",5.35187808495459,550
"31843","Basaltic",9.3938414145349,550
"31844","Basaltic",0.893103065011758,550
"31845","Basaltic",9.59248279371944,550
"31846","Basaltic",16.9678136886197,550
"31847","Basaltic",6.29718442474186,550
"31848","Basaltic",20.3314257056802,550
"31849","Basaltic",15.3868847075031,550
"31850","Basaltic",33.9900187970636,550
"31935","Granitic",29.6559163040214,500
"31936","Granitic",43.6297831766965,500
"31937","Granitic",41.0729561714435,500
"31938","Granitic",37.2821389922447,550
"31939","Granitic",37.914366919622,550
"31940","Granitic",35.0966336377647,550
"31941","Granitic",43.7483739640074,550
"31942","Granitic",41.3649039066705,550
"31943","Granitic",35.7325712260575,550
"31944","Granitic",40.2409640103946,550
"31945","Granitic",42.935653346977,550
"31950","Granitic",36.1362824328374,500
"31951","Granitic",45.3715465232278,500
"31952","Granitic",39.5749555935036,500
"31953","Granitic",34.1969031590606,500
"31954","Granitic",62.7605591738986,500
"31955","Granitic",52.1348185282316,500
"31956","Granitic",46.5724064130217,500
"31957","Granitic",32.9930597155654,500
"31958","Granitic",34.532235765474,500
"31959","Basaltic",22.0751800747589,500
"31960","Basaltic",37.9091336909018,500
"31961","Basaltic",22.2189664857548,500
"31962","Basaltic",16.8227875718936,500
"31963","Basaltic",24.1234802188088,500
"31964","Basaltic",19.5773808282864,500
"31965","Basaltic",23.3422944420561,500
"31966","Basaltic",22.3475129776788,550
"31967","Basaltic",22.9011301705941,550
"31968","Basaltic",20.3562708637033,550
"31969","Basaltic",20.0069646787769,550
"31970","Basaltic",15.9529454702602,550
"31971","Basaltic",11.4314764155946,550
"31972","Basaltic",0.5,550
"31973","Basaltic",10.9200003219623,550
"31974","Basaltic",12.1690352794219,550
"31975","Basaltic",12.0691223160116,550
"31976","Basaltic",10.9126765145506,550
"31977","Basaltic",1.14804371118883,550
"31978","Basaltic",8.66178455112988,550
"31979","Basaltic",22.7140459377992,550
"31980","Basaltic",0.5,550
"31981","Basaltic",2.07820003664507,550
"31982","Basaltic",15.4197684323482,550
"31983","Basaltic",13.6598010015975,550
"31984","Basaltic",0.540462883560144,550
"31985","Basaltic",0.5,550
"31986","Basaltic",6.0110977287299,550
"31987","Basaltic",4.97649820825931,550
"31988","Basaltic",6.76133632496904,550
"31989","Basaltic",15.4758943899845,550
"31990","Basaltic",11.613226891346,550
"31991","Basaltic",0.470867532402075,550
"32077","Granitic",34.2041771074859,500
"32078","Granitic",47.200107925344,550
"32079","Granitic",46.3949268610834,550
"32080","Granitic",43.6840160017335,550
"32081","Granitic",41.7765080604079,550
"32082","Granitic",50.600352574265,550
"32083","Granitic",35.9995906039544,550
"32084","Granitic",44.275550058463,550
"32085","Granitic",40.2059275633017,550
"32086","Granitic",38.1151339954585,500
"32087","Granitic",29.7280705342569,500
"32093","Granitic",43.7292415524135,500
"32094","Granitic",43.0031796230937,500
"32095","Granitic",49.9967778150895,500
"32096","Granitic",37.2907395282232,500
"32097","Granitic",20.8957955566691,500
"32098","Granitic",24.8640069414666,500
"32099","Granitic",22.8556982378992,500
"32100","Basaltic",24.9011180842501,500
"32101","Basaltic",31.1826297918067,500
"32102","Basaltic",26.5805855183054,500
"32103","Basaltic",30.362159456317,500
"32104","Basaltic",24.5967998245189,500
"32105","Basaltic",18.0562442390937,500
"32106","Basaltic",22.3018554483121,550
"32107","Basaltic",16.3454445615509,550
"32108","Basaltic",30.4220813092721,550
"32109","Basaltic",12.9490566533879,550
"32110","Basaltic",22.3400731235203,550
"32111","Basaltic",10.8941780364415,550
"32112","Basaltic",7.0359706812558,550
"32113","Basaltic",9.79004267979658,550
"32114","Basaltic",7.24035783847488,550
"32115","Basaltic",2.83622989161663,550
"32116","Basaltic",0.608201805205931,550
"32117","Basaltic",6.20413630447496,550
"32118","Basaltic",2.87118658064328,550
"32119","Basaltic",9.61066697986059,550
"32120","Basaltic",9.37812709117551,550
"32121","Basaltic",5.37962080528986,550
"32122","Basaltic",0.906976724924271,550
"32123","Basaltic",15.8534353220843,550
"32124","Basaltic",16.4248034571294,550
"32125","Basaltic",2.16910491980912,550
"32126","Basaltic",0.332276126315675,550
"32127","Basaltic",0.5,550
"32128","Basaltic",0.549535174205177,550
"32129","Basaltic",15.9435503140171,550
"32130","Basaltic",19.5244306684362,550
"32131","Basaltic",17.1559465212123,550
"32132","Basaltic",26.052602952662,550
"32133","Basaltic",13.2852266085807,550
"32218","Granitic",46.0068805655098,550
"32219","Granitic",37.3568567372117,550
"32220","Granitic",48.5243227883353,550
"32221","Granitic",40.4846310188976,550
"32222","Granitic",37.3704961619487,550
"32223","Granitic",46.2989929978379,550
"32224","Granitic",36.4192508741931,550
"32225","Granitic",43.9879404860851,500
"32226","Granitic",31.5521740062439,500
"32227","Granitic",36.8036527341271,500
"32228","Granitic",48.8645762694824,500
"32229","Granitic",49.8732930566698,500
"32230","Granitic",37.0656947768782,500
"32231","Granitic",51.9549311495631,500
"32234","Granitic",53.4602713161153,500
"32235","Granitic",54.6127079928655,500
"32236","Granitic",28.0439759428865,500
"32237","Granitic",50.6281888519015,500
"32238","Granitic",19.2175284603591,500
"32239","Granitic",14.411363692367,500
"32240","Granitic",38.7095182045299,500
"32241","Granitic",45.6046302081958,500
"32242","Basaltic",39.0552379991341,500
"32243","Basaltic",38.7830357920295,500
"32244","Basaltic",29.5823083850832,500
"32245","Basaltic",25.2458232044039,500
"32246","Basaltic",20.920929289168,550
"32247","Basaltic",16.9390756148728,550
"32248","Basaltic",26.7781923460943,550
"32249","Basaltic",22.8847469033125,550
"32250","Basaltic",24.8421266725987,550
"32251","Basaltic",5.42254170000093,550
"32252","Basaltic",11.560212314037,550
"32253","Basaltic",6.52692067580036,550
"32254","Basaltic",0.5,550
"32255","Basaltic",0.889337675075697,550
"32256","Basaltic",0.596869252191739,550
"32257","Basaltic",7.76545926859969,550
"32258","Basaltic",6.62903821418062,550
"32259","Basaltic",4.97629613517562,550
"32260","Basaltic",6.54380521456183,550
"32261","Basaltic",1.91440222808567,550
"32262","Basaltic",8.55382256109899,550
"32263","Basaltic",8.64129462701801,550
"32264","Basaltic",3.33394006016218,550
"32265","Basaltic",7.94900113788127,550
"32266","Basaltic",4.17787668882682,550
"32267","Basaltic",0.5,550
"32268","Basaltic",9.23960697200442,550
"32269","Basaltic",2.65263625917762,550
"32270","Basaltic",3.33197490674688,550
"32271","Basaltic",1.5307874071902,550
"32272","Basaltic",25.8541236121943,550
"32273","Basaltic",31.6654902444676,550
"32274","Basaltic",4.02794850527166,550
"32275","Basaltic",27.0310282556473,550
"32359","Granitic",33.2160435894166,550
"32360","Granitic",33.5314122841027,550
"32361","Granitic",48.8118684928233,550
"32362","Granitic",44.8799030112314,550
"32363","Granitic",49.7205900674867,500
"32364","Granitic",32.9274433940934,500
"32365","Granitic",48.6068415194123,500
"32366","Granitic",46.6174390474771,500
"32367","Granitic",39.4612318488364,500
"32368","Granitic",53.2727182190383,500
"32369","Granitic",52.3416324854856,500
"32370","Granitic",47.2511444157555,500
"32371","Granitic",42.0756220812967,500
"32372","Granitic",34.8023590360993,500
"32373","Granitic",28.7502247696362,500
"32374","Granitic",30.0777280009319,500
"32375","Granitic",42.0353134930369,500
"32376","Granitic",45.8476206989745,500
"32377","Granitic",43.7932848716421,500
"32378","Granitic",34.3976917197041,500
"32379","Granitic",45.409569658768,500
"32380","Granitic",19.8169116677152,500
"32381","Granitic",35.0902978138829,500
"32382","Granitic",33.9809406027897,500
"32383","Basaltic",49.461624891093,500
"32384","Basaltic",28.28372135568,500
"32385","Basaltic",19.2311282415266,500
"32386","Basaltic",22.8193400671709,500
"32387","Basaltic",32.3289527310784,550
"32388","Basaltic",25.2709206499001,550
"32389","Basaltic",20.2378564860866,550
"32390","Basaltic",18.4781304179905,550
"32391","Basaltic",15.2375621894056,550
"32392","Basaltic",17.9285273046081,550
"32393","Basaltic",10.0252952063013,550
"32394","Basaltic",21.992249022257,550
"32395","Basaltic",2.00210455386079,550
"32396","Basaltic",9.5434380577295,550
"32397","Basaltic",9.83138314305577,550
"32398","Basaltic",17.7061352552951,550
"32399","Basaltic",0.437597108706998,550
"32400","Basaltic",30.0247196541224,550
"32401","Basaltic",0.578233971203791,550
"32402","Basaltic",1.52486031520959,550
"32403","Basaltic",0.5,550
"32404","Basaltic",4.29358907762713,550
"32405","Basaltic",1.23101078134721,550
"32406","Basaltic",12.1771382056744,550
"32407","Basaltic",2.92450823210153,550
"32408","Basaltic",16.5481639010226,550
"32409","Basaltic",0.5,550
"32410","Basaltic",0.43433519447461,550
"32411","Basaltic",4.20002811666247,550
"32412","Basaltic",2.19916323104109,550
"32413","Basaltic",28.6415027188498,550
"32414","Basaltic",8.19946894524982,550
"32415","Basaltic",2.54132589068867,550
"32416","Basaltic",18.0484620415241,550
"32417","Basaltic",32.3085115193273,550
"32501","Granitic",49.0942841173987,550
"32502","Granitic",29.152597864843,550
"32503","Granitic",45.6680420577008,550
"32504","Granitic",50.6259206293807,550
"32505","Granitic",47.1530287351378,500
"32506","Granitic",40.5468864005962,500
"32507","Granitic",37.732130403931,500
"32508","Granitic",39.5521597345623,500
"32509","Granitic",29.8225963436242,500
"32510","Granitic",37.1279709307131,500
"32511","Granitic",36.7341403349116,500
"32512","Granitic",39.4491173401103,500
"32513","Granitic",48.395864226984,500
"32514","Granitic",34.2591966203313,500
"32515","Granitic",56.6457265538583,500
"32516","Granitic",47.4387369713709,500
"32517","Granitic",52.4400140392835,500
"32518","Granitic",38.7776009520664,500
"32519","Granitic",37.8280273236662,500
"32520","Granitic",28.8868627615694,500
"32521","Granitic",53.313299561667,500
"32522","Granitic",21.7935307887439,500
"32523","Granitic",31.0352688181855,500
"32524","Basaltic",31.2272389979529,500
"32525","Basaltic",29.8673055630302,500
"32526","Basaltic",32.4703658166781,500
"32527","Basaltic",20.7142881828183,500
"32528","Basaltic",23.8534594011938,550
"32529","Basaltic",21.8377460343899,550
"32530","Basaltic",19.1924445064961,550
"32531","Basaltic",16.1553864317699,550
"32532","Basaltic",21.7752821110046,550
"32533","Basaltic",20.6613549836197,550
"32534","Basaltic",11.8701047188569,550
"32535","Basaltic",0.5,550
"32536","Basaltic",0.5,550
"32537","Basaltic",2.42888948367215,550
"32538","Basaltic",0.5,550
"32539","Basaltic",13.8936617169827,550
"32540","Basaltic",13.0611983189516,550
"32541","Basaltic",0.5,550
"32542","Basaltic",6.74132203864831,550
"32543","Basaltic",7.93028261233777,550
"32544","Basaltic",5.2320110494406,550
"32545","Basaltic",1.22657519387646,550
"32546","Basaltic",1.2755515135867,550
"32547","Basaltic",10.4932053100898,550
"32548","Basaltic",2.00189697326699,550
"32549","Basaltic",10.8012249290212,550
"32550","Basaltic",0.5,550
"32551","Basaltic",2.066754912165,550
"32552","Basaltic",5.62401010561491,550
"32553","Basaltic",19.8985177021224,550
"32554","Basaltic",23.9556609730744,550
"32555","Basaltic",11.5263992550551,550
"32556","Basaltic",5.61383408118474,550
"32557","Basaltic",4.48719887186897,550
"32558","Basaltic",20.2077531100392,550
"32642","Granitic",45.9913136024203,550
"32643","Granitic",0,550
"32644","Granitic",46.8083870001658,550
"32645","Granitic",50.4393467078688,550
"32646","Granitic",39.0482969731314,550
"32647","Granitic",35.2605018393646,500
"32648","Granitic",37.8170722533806,500
"32649","Granitic",43.8751553651348,500
"32650","Granitic",52.6710601782727,500
"32651","Granitic",0,500
"32652","Granitic",22.3149670039954,500
"32653","Granitic",39.8965167745584,500
"32654","Granitic",42.4444688148216,500
"32655","Granitic",44.4784788982946,500
"32656","Granitic",53.0733179819642,500
"32657","Granitic",26.9392685679788,500
"32658","Granitic",0,500
"32659","Granitic",27.1040275330752,500
"32660","Granitic",40.3823827389232,500
"32661","Granitic",38.6156599512894,500
"32662","Granitic",38.0769762447773,500
"32663","Granitic",25.9376654801441,500
"32664","Granitic",35.5296230815965,500
"32665","Granitic",25.0675661224099,500
"32666","Basaltic",24.2885244872776,500
"32667","Basaltic",17.5222609104503,500
"32668","Basaltic",33.1525431840003,500
"32669","Basaltic",26.0248717713379,550
"32670","Basaltic",19.8918595342583,550
"32671","Basaltic",16.5366703941609,550
"32672","Basaltic",22.8521698448316,550
"32673","Basaltic",11.0614460717473,550
"32674","Basaltic",10.0152545869914,550
"32675","Basaltic",16.7696767123915,550
"32676","Basaltic",2.68241059987968,550
"32677","Basaltic",2.51571034834979,550
"32678","Basaltic",24.3228574535861,550
"32679","Basaltic",9.34308547294898,550
"32680","Basaltic",7.44187134881978,550
"32681","Basaltic",8.73793885152874,550
"32682","Basaltic",20.7131307448915,550
"32683","Basaltic",6.06663638314524,550
"32684","Basaltic",11.4539627248976,550
"32685","Basaltic",2.771046744891,550
"32686","Basaltic",1.71251636966957,550
"32687","Basaltic",2.37851892557691,550
"32688","Basaltic",0.500652260768839,550
"32689","Basaltic",0.896813860366443,550
"32690","Basaltic",22.7839117075043,550
"32691","Basaltic",2.07293787203654,550
"32692","Basaltic",2.09372300262822,550
"32693","Basaltic",9.85060488024178,550
"32694","Basaltic",15.0740124677904,550
"32695","Basaltic",28.4735582405786,550
"32696","Basaltic",9.45369054373939,550
"32697","Basaltic",18.5171110697684,550
"32698","Basaltic",21.5890377160354,550
"32699","Basaltic",16.1011184077086,550
"32700","Basaltic",20.9495627595901,550
"32783","Granitic",47.7582556741426,550
"32784","Granitic",44.1710489079938,550
"32785","Granitic",47.8261410907297,550
"32786","Granitic",45.1039661830724,500
"32787","Granitic",54.2095599900915,500
"32788","Granitic",46.5059910711629,500
"32789","Granitic",41.0450201415476,500
"32790","Granitic",42.0084716136363,500
"32791","Granitic",45.3260901343717,500
"32792","Granitic",44.9986431844737,500
"32793","Granitic",53.4517441582647,500
"32794","Granitic",54.860724613012,500
"32795","Granitic",47.2097152811885,500
"32796","Granitic",34.5645218301657,550
"32797","Granitic",20.1822189937451,500
"32798","Granitic",33.0565939181812,500
"32799","Granitic",30.3374471985862,500
"32800","Granitic",35.9248379848719,500
"32801","Granitic",34.4152216889907,500
"32802","Granitic",37.0147948596722,500
"32803","Granitic",45.7138780337727,500
"32804","Granitic",22.7072294694189,500
"32805","Granitic",49.0227564554287,500
"32806","Granitic",16.5398813584608,500
"32807","Basaltic",27.4047824676677,500
"32808","Basaltic",29.9201243736317,500
"32809","Basaltic",24.1543618010982,550
"32810","Basaltic",33.224180713548,550
"32811","Basaltic",23.6489392651914,550
"32812","Basaltic",11.0764932950371,550
"32813","Basaltic",16.4791064089139,550
"32814","Basaltic",22.5356272926119,550
"32815","Basaltic",12.5317116281006,550
"32816","Basaltic",7.31594077457123,550
"32817","Basaltic",8.20519156663858,550
"32818","Basaltic",3.18116889280267,550
"32819","Basaltic",12.0327470409622,550
"32820","Basaltic",5.1860717829045,550
"32821","Basaltic",12.6651593035973,550
"32822","Basaltic",3.08343942434946,550
"32823","Basaltic",7.319059897266,550
"32824","Basaltic",9.96838633701407,550
"32825","Basaltic",5.27575723479375,550
"32826","Basaltic",11.2746090415701,550
"32827","Basaltic",4.34798235016637,550
"32828","Basaltic",12.0649784040344,550
"32829","Basaltic",12.3418135043891,550
"32830","Basaltic",5.8164336147135,550
"32831","Basaltic",15.3390198443298,550
"32832","Basaltic",8.70336187466162,550
"32833","Basaltic",0.558772378850239,550
"32834","Basaltic",12.4139537846915,550
"32835","Basaltic",16.3957827889834,550
"32836","Basaltic",13.3934810245,550
"32837","Basaltic",23.2885607101947,550
"32838","Basaltic",15.4009476098095,550
"32839","Basaltic",20.0589760647871,550
"32840","Basaltic",13.5068062976284,550
"32841","Basaltic",0.466267397944472,550
"32842","Basaltic",17.9906080303818,550
"32924","Granitic",46.3938085266905,550
"32925","Granitic",47.4403051509982,550
"32926","Granitic",48.2899893974674,550
"32927","Granitic",42.1394767730541,550
"32928","Granitic",32.1830870280017,500
"32929","Granitic",43.1465859108926,500
"32930","Granitic",51.5955329996081,500
"32931","Granitic",28.237929401653,500
"32932","Granitic",46.8279103153853,500
"32933","Granitic",41.6614160332014,550
"32934","Granitic",48.7350002022049,550
"32935","Granitic",56.6731289449741,500
"32936","Granitic",46.1851814174746,550
"32937","Granitic",50.6925769973579,550
"32938","Granitic",44.3829567211591,500
"32939","Granitic",44.3891537606127,500
"32942","Granitic",26.7236045755826,550
"32943","Granitic",39.3055575648282,550
"32944","Granitic",37.7968418358942,500
"32945","Granitic",22.0601853721764,500
"32946","Granitic",29.9364560101472,500
"32947","Granitic",22.1213058813278,500
"32948","Granitic",23.075243758694,500
"32949","Basaltic",24.371824072907,550
"32950","Basaltic",30.0697287622664,550
"32951","Basaltic",22.9771355031728,550
"32952","Basaltic",23.0340544657609,550
"32953","Basaltic",21.9943239933157,550
"32954","Basaltic",20.6499072384998,550
"32955","Basaltic",16.8194756515448,550
"32956","Basaltic",3.08573929935512,550
"32957","Basaltic",0.5,550
"32958","Basaltic",1.66986590893971,550
"32959","Basaltic",17.1270013324534,550
"32960","Basaltic",20.9574545026527,550
"32961","Basaltic",19.6305356460168,550
"32962","Basaltic",19.813051586604,550
"32963","Basaltic",14.3952664872876,550
"32964","Basaltic",9.99333163059605,550
"32965","Basaltic",5.52288324047216,550
"32966","Basaltic",11.0120030809106,500
"32967","Basaltic",5.06097296323914,550
"32968","Basaltic",7.44640845657586,550
"32969","Basaltic",9.54582604040974,550
"32970","Basaltic",15.9386774644268,550
"32971","Basaltic",12.316431805062,550
"32972","Basaltic",19.1601745368466,550
"32973","Basaltic",3.70300213306885,550
"32974","Basaltic",17.4190680100204,550
"32975","Basaltic",21.1993447423327,550
"32976","Basaltic",13.5902159503136,550
"32977","Basaltic",33.7555597766795,550
"32978","Basaltic",12.1313389453659,550
"32979","Basaltic",23.6309542416066,550
"32980","Basaltic",16.8736798499781,550
"32981","Basaltic",16.9198010120009,550
"32982","Basaltic",27.0421892108949,550
"32983","Basaltic",13.768626531434,550
"33064","Granitic",37.0621304024506,550
"33065","Granitic",37.930151254668,550
"33066","Granitic",44.1857899209289,550
"33067","Granitic",50.1586139524186,550
"33068","Granitic",39.6637881189547,550
"33069","Granitic",46.1778830491716,500
"33070","Granitic",43.3298466978963,500
"33071","Granitic",34.7745820908525,500
"33072","Granitic",44.2079951246516,550
"33073","Granitic",46.3803758804858,550
"33074","Granitic",42.2156521795249,550
"33075","Granitic",42.884049990803,550
"33076","Granitic",47.9245438658449,550
"33077","Granitic",26.8986923503257,500
"33078","Granitic",42.444060392603,500
"33079","Granitic",50.0417396482076,500
"33080","Granitic",32.2670835610557,500
"33081","Granitic",27.7208179996013,500
"33084","Granitic",33.1811813988571,550
"33085","Granitic",42.8290429230887,500
"33086","Granitic",46.0993809490013,500
"33087","Granitic",23.2874390212738,550
"33088","Granitic",23.7689518461276,550
"33089","Granitic",32.5813007065466,550
"33090","Basaltic",26.1680734642671,550
"33091","Basaltic",32.9173038358948,550
"33092","Basaltic",30.187718823095,550
"33093","Basaltic",30.7498930049239,550
"33094","Basaltic",21.4330938053635,550
"33095","Basaltic",30.4008965445873,550
"33096","Basaltic",18.5208112110962,550
"33097","Basaltic",12.6049135737259,550
"33098","Basaltic",0.452473614180524,550
"33099","Basaltic",2.22851457296443,550
"33100","Basaltic",16.0840141286021,550
"33101","Basaltic",4.35775052020753,550
"33102","Basaltic",32.0154559410533,550
"33103","Basaltic",54.8378523270886,550
"33104","Basaltic",6.41848826974652,550
"33105","Basaltic",0.580758068565311,550
"33106","Basaltic",6.67758479618774,550
"33107","Basaltic",12.9537846998337,550
"33108","Basaltic",10.2020600595541,550
"33109","Basaltic",8.66397668638686,550
"33110","Basaltic",8.74260267346343,550
"33111","Basaltic",13.6522681278211,550
"33112","Basaltic",3.31396096722641,550
"33113","Basaltic",27.6301169651161,550
"33114","Basaltic",8.24561358042917,550
"33115","Basaltic",22.3738143655568,550
"33116","Basaltic",21.226636629196,550
"33117","Basaltic",13.0844333168492,550
"33118","Basaltic",17.1931628449126,550
"33119","Basaltic",29.1855976587505,550
"33120","Basaltic",14.5831075102445,550
"33121","Basaltic",22.0151316475927,550
"33122","Basaltic",18.5154493223734,550
"33123","Basaltic",27.1456090983584,550
"33124","Basaltic",12.226495491967,550
"33125","Basaltic",34.0836282747712,550
"33205","Granitic",36.9506317836692,550
"33206","Granitic",43.6630951551941,550
"33207","Granitic",39.1863786841873,550
"33208","Granitic",36.7697433650562,550
"33209","Granitic",48.0260352306433,550
"33210","Granitic",45.736778752302,550
"33211","Granitic",44.7328180945893,550
"33212","Granitic",30.2419576785084,550
"33213","Granitic",47.0163550561586,550
"33214","Granitic",43.6792370789482,550
"33215","Granitic",46.3221663936831,550
"33216","Granitic",53.8912913405949,550
"33217","Granitic",43.4980096774908,550
"33218","Granitic",45.5563061111539,500
"33219","Granitic",13.7787795717527,500
"33220","Granitic",34.0795181337584,500
"33221","Granitic",33.2319383552354,500
"33222","Granitic",48.5682414545,550
"33225","Granitic",22.9643203078823,550
"33226","Granitic",39.5192326556742,550
"33227","Granitic",33.3229613802768,550
"33228","Granitic",45.2307979312858,550
"33229","Granitic",32.4924749183338,550
"33230","Granitic",27.9436511402834,550
"33231","Basaltic",30.0080246788793,550
"33232","Basaltic",38.1254702738401,550
"33233","Basaltic",16.7159682293987,550
"33234","Basaltic",29.0854692591056,550
"33235","Basaltic",26.2620158200304,550
"33236","Basaltic",17.8423177980429,550
"33237","Basaltic",25.8962250662993,550
"33238","Basaltic",0.5,550
"33239","Basaltic",5.1154286629633,550
"33240","Basaltic",2.36763059102116,550
"33241","Basaltic",5.09061030940918,550
"33242","Basaltic",0.5,550
"33243","Basaltic",0.5,550
"33244","Basaltic",20.2526643570306,550
"33245","Basaltic",30.3607506757734,550
"33246","Basaltic",3.19410797265055,550
"33247","Basaltic",1.08707691232857,550
"33248","Basaltic",5.50653346022934,550
"33249","Basaltic",9.19635954065295,550
"33250","Basaltic",15.8092225754723,550
"33251","Basaltic",7.79757188836497,550
"33252","Basaltic",12.7258919062502,550
"33253","Basaltic",5.24345761195243,550
"33254","Basaltic",9.41963630227296,550
"33255","Basaltic",24.5191380804609,550
"33256","Basaltic",16.0507701004208,550
"33257","Basaltic",21.1092391837775,550
"33258","Basaltic",14.6981541396106,550
"33259","Basaltic",22.1846310108323,550
"33260","Basaltic",24.433216884994,550
"33261","Basaltic",18.8912617860622,550
"33262","Basaltic",19.0164347911149,550
"33263","Basaltic",37.1371702444204,550
"33264","Basaltic",39.6086713193168,550
"33265","Basaltic",34.0192553039697,550
"33266","Basaltic",21.4598142294908,550
"33267","Basaltic",44.6163362872506,550
"33346","Granitic",38.9328625743667,550
"33347","Granitic",37.679125880562,550
"33348","Granitic",42.1066126510814,550
"33349","Granitic",36.6766941162377,550
"33350","Granitic",46.4632836698249,550
"33351","Granitic",45.2535086064069,550
"33352","Granitic",49.0025565846541,550
"33353","Granitic",43.5514601407467,550
"33354","Granitic",42.4833338583501,550
"33355","Granitic",43.5498256619213,550
"33356","Granitic",48.1148919222832,550
"33357","Granitic",41.9031442921016,550
"33358","Granitic",47.0715214964252,550
"33359","Granitic",41.1407768502415,500
"33360","Granitic",34.060444836746,500
"33361","Granitic",22.213928619312,500
"33362","Granitic",35.0705446944738,500
"33363","Granitic",37.9552632423162,550
"33366","Granitic",37.0060795949822,550
"33367","Granitic",50.8326002685259,550
"33368","Granitic",27.8742795511937,550
"33369","Granitic",45.6056751191599,550
"33370","Granitic",30.6652010263468,550
"33371","Granitic",40.199401715838,550
"33372","Basaltic",26.9440620739317,550
"33373","Basaltic",32.315852961491,550
"33374","Basaltic",20.0873835457139,550
"33375","Basaltic",23.0385673306647,550
"33376","Basaltic",20.3385085474717,550
"33377","Basaltic",17.3575347246885,550
"33378","Basaltic",20.4810072060734,550
"33379","Basaltic",18.6695079174392,550
"33380","Basaltic",9.31712236024547,550
"33381","Basaltic",1.36827604083518,550
"33382","Basaltic",3.47988486110104,550
"33383","Basaltic",4.11895752052435,550
"33384","Basaltic",7.12159206903328,550
"33385","Basaltic",0.483749199170019,550
"33386","Basaltic",5.20521198708498,550
"33387","Basaltic",0.5,550
"33388","Basaltic",8.73893469217495,550
"33389","Basaltic",17.1986860884848,550
"33390","Basaltic",12.7636129804806,550
"33391","Basaltic",10.1427369521952,550
"33392","Basaltic",9.2018681856897,550
"33393","Basaltic",10.4710597498453,550
"33394","Basaltic",10.6240387158217,550
"33395","Basaltic",24.5613838371561,550
"33396","Basaltic",16.9594501193713,550
"33397","Basaltic",34.5319552027232,550
"33398","Basaltic",14.1695956354475,550
"33399","Basaltic",14.8463042891127,550
"33400","Basaltic",21.9536795657437,550
"33401","Basaltic",19.4798332086749,550
"33402","Basaltic",23.138704471566,550
"33403","Basaltic",31.5904471073234,550
"33404","Basaltic",45.4101809009872,550
"33405","Basaltic",11.9817514498134,550
"33406","Basaltic",25.9990956904539,550
"33407","Basaltic",53.0800757444336,550
"33408","Basaltic",22.9554036435938,550
"33487","Granitic",26.9042261816913,550
"33488","Granitic",32.8400868923246,550
"33489","Granitic",46.2636432826085,550
"33490","Granitic",43.9157111500881,550
"33491","Granitic",47.7119168924882,550
"33492","Granitic",46.2555167973131,550
"33493","Granitic",51.2754676537006,550
"33494","Granitic",46.763073356149,550
"33495","Granitic",44.2334123246397,550
"33496","Granitic",44.7782029965882,550
"33497","Granitic",53.5965148681153,550
"33498","Granitic",45.0392972114478,550
"33499","Granitic",48.9988467365577,550
"33500","Granitic",49.4792119239594,550
"33501","Granitic",48.628632890917,500
"33502","Granitic",57.7791426692682,500
"33503","Granitic",48.8768177577832,550
"33504","Granitic",38.7253607784031,550
"33507","Granitic",35.4345626891779,550
"33508","Granitic",30.5524614718978,550
"33509","Granitic",36.8384501792979,550
"33510","Granitic",34.6502367463453,550
"33511","Granitic",34.4954683701414,550
"33512","Granitic",52.7946167678619,550
"33513","Basaltic",42.007042012529,550
"33514","Basaltic",24.5281603664638,550
"33515","Basaltic",18.5116710799021,550
"33516","Basaltic",23.4176920232163,550
"33517","Basaltic",37.470998431473,550
"33518","Basaltic",16.7422220758187,550
